date,temperature,humidity,season,time_of_day,num_people,num_children,appliance_count,weekend,energy_kWh
2024-10-09 04:00:00,11.0,50.8,Fall,Night,6,1,15,0,1.73
2024-10-09 08:00:00,10.1,49.2,Fall,Morning,6,4,14,0,4.7
2024-10-09 12:00:00,17.5,45.3,Fall,Afternoon,4,1,15,0,1.7
2024-10-09 16:00:00,25.0,42.7,Fall,Afternoon,6,4,18,0,3.18
2024-10-09 20:00:00,12.1,61.3,Fall,Evening,2,1,8,0,1.95
2024-10-10 00:00:00,7.4,60.4,Fall,Night,6,4,20,0,2.82
2024-10-10 04:00:00,9.5,52.8,Fall,Night,8,4,20,0,2.39
2024-10-10 08:00:00,15.3,59.2,Fall,Morning,5,4,13,0,3.43
2024-10-10 12:00:00,20.6,50.3,Fall,Afternoon,3,0,13,0,1.65
2024-10-10 16:00:00,17.9,55.7,Fall,Afternoon,5,4,13,0,1.66
2024-10-10 20:00:00,15.2,52.5,Fall,Evening,3,1,11,0,2.37
2024-10-11 00:00:00,9.8,56.0,Fall,Night,3,1,11,0,1.25
2024-10-11 04:00:00,6.8,52.9,Fall,Night,6,1,15,0,2.49
2024-10-11 08:00:00,14.8,51.3,Fall,Morning,4,2,15,0,3.05
2024-10-11 12:00:00,20.9,56.0,Fall,Afternoon,7,4,16,0,2.26
2024-10-11 16:00:00,21.3,56.6,Fall,Afternoon,2,1,10,0,1.2
2024-10-11 20:00:00,9.8,54.5,Fall,Evening,1,0,7,0,1.81
2024-10-12 00:00:00,12.6,48.1,Fall,Night,4,1,13,1,1.52
2024-10-12 04:00:00,8.5,69.3,Fall,Night,7,4,20,1,3.13
2024-10-12 08:00:00,19.2,53.9,Fall,Morning,3,2,9,1,2.1
2024-10-12 12:00:00,20.8,54.8,Fall,Afternoon,8,4,20,1,3.13
2024-10-12 16:00:00,23.2,46.2,Fall,Afternoon,2,0,10,1,1.79
2024-10-12 20:00:00,15.1,61.1,Fall,Evening,3,1,11,1,3.04
2024-10-13 00:00:00,9.8,63.4,Fall,Night,6,2,20,1,3.19
2024-10-13 04:00:00,15.6,46.3,Fall,Night,6,1,19,1,1.97
2024-10-13 08:00:00,17.9,53.6,Fall,Morning,3,2,11,1,2.49
2024-10-13 12:00:00,18.4,53.1,Fall,Afternoon,5,4,13,1,1.92
2024-10-13 16:00:00,17.7,66.1,Fall,Afternoon,4,3,13,1,1.79
2024-10-13 20:00:00,9.9,63.8,Fall,Evening,7,2,20,1,8.41
2024-10-14 00:00:00,12.6,48.5,Fall,Night,3,0,13,0,1.15
2024-10-14 04:00:00,10.8,52.6,Fall,Night,5,3,12,0,1.35
2024-10-14 08:00:00,16.7,50.0,Fall,Morning,6,1,14,0,2.96
2024-10-14 12:00:00,21.7,54.9,Fall,Afternoon,3,0,10,0,1.39
2024-10-14 16:00:00,22.9,60.5,Fall,Afternoon,9,4,20,0,3.42
2024-10-14 20:00:00,16.0,55.2,Fall,Evening,4,0,14,0,3.01
2024-10-15 00:00:00,8.7,59.4,Fall,Night,6,4,16,0,2.0
2024-10-15 04:00:00,5.4,54.6,Fall,Night,4,2,13,0,1.78
2024-10-15 08:00:00,12.5,58.2,Fall,Morning,3,0,9,0,1.77
2024-10-15 12:00:00,23.7,50.0,Fall,Afternoon,5,0,17,0,2.53
2024-10-15 16:00:00,24.6,43.9,Fall,Afternoon,8,3,20,0,3.56
2024-10-15 20:00:00,14.3,57.4,Fall,Evening,6,4,15,0,5.03
2024-10-16 00:00:00,6.8,57.4,Fall,Night,8,4,20,0,3.38
2024-10-16 04:00:00,8.9,51.3,Fall,Night,4,1,14,0,1.64
2024-10-16 08:00:00,18.4,62.2,Fall,Morning,3,0,9,0,1.49
2024-10-16 12:00:00,17.6,50.4,Fall,Afternoon,6,3,16,0,1.93
2024-10-16 16:00:00,21.4,56.1,Fall,Afternoon,7,3,20,0,2.79
2024-10-16 20:00:00,15.5,53.0,Fall,Evening,2,0,9,0,1.77
2024-10-17 00:00:00,11.7,63.7,Fall,Night,8,3,20,0,2.19
2024-10-17 04:00:00,15.6,53.6,Fall,Night,2,1,10,0,0.75
2024-10-17 08:00:00,16.8,46.1,Fall,Morning,1,0,7,0,0.99
2024-10-17 12:00:00,20.3,57.5,Fall,Afternoon,6,1,20,0,2.61
2024-10-17 16:00:00,24.2,59.9,Fall,Afternoon,3,1,11,0,1.57
2024-10-17 20:00:00,16.0,52.5,Fall,Evening,6,3,19,0,5.13
2024-10-18 00:00:00,9.3,60.1,Fall,Night,9,4,20,0,2.69
2024-10-18 04:00:00,12.9,56.3,Fall,Night,3,1,13,0,1.22
2024-10-18 08:00:00,16.3,52.7,Fall,Morning,8,4,20,0,5.36
2024-10-18 12:00:00,20.0,57.7,Fall,Afternoon,1,0,6,0,0.69
2024-10-18 16:00:00,18.1,50.1,Fall,Afternoon,3,2,11,0,1.24
2024-10-18 20:00:00,14.1,55.4,Fall,Evening,4,1,12,0,2.96
2024-10-19 00:00:00,9.3,58.0,Fall,Night,5,0,18,1,2.43
2024-10-19 04:00:00,10.8,57.4,Fall,Night,6,2,17,1,2.23
2024-10-19 08:00:00,12.5,51.9,Fall,Morning,6,2,20,1,5.72
2024-10-19 12:00:00,21.0,63.5,Fall,Afternoon,8,4,17,1,3.04
2024-10-19 16:00:00,20.1,59.8,Fall,Afternoon,4,0,12,1,1.91
2024-10-19 20:00:00,16.0,59.6,Fall,Evening,4,1,12,1,3.45
2024-10-20 00:00:00,11.7,63.2,Fall,Night,6,4,20,1,2.62
2024-10-20 04:00:00,11.4,56.4,Fall,Night,6,2,20,1,2.43
2024-10-20 08:00:00,19.3,51.8,Fall,Morning,2,1,9,1,1.94
2024-10-20 12:00:00,20.3,48.0,Fall,Afternoon,4,2,11,1,1.68
2024-10-20 16:00:00,24.2,48.7,Fall,Afternoon,1,0,7,1,1.15
2024-10-20 20:00:00,12.0,50.8,Fall,Evening,5,0,19,1,5.53
2024-10-21 00:00:00,12.2,53.2,Fall,Night,6,1,19,0,1.92
2024-10-21 04:00:00,9.3,58.1,Fall,Night,6,1,19,0,2.34
2024-10-21 08:00:00,13.3,60.1,Fall,Morning,8,4,20,0,5.25
2024-10-21 12:00:00,19.4,58.1,Fall,Afternoon,8,4,20,0,2.5
2024-10-21 16:00:00,17.0,48.5,Fall,Afternoon,6,4,15,0,2.0
2024-10-21 20:00:00,13.6,58.9,Fall,Evening,9,4,20,0,7.22
2024-10-22 00:00:00,12.9,61.4,Fall,Night,1,0,7,0,0.58
2024-10-22 04:00:00,11.2,54.9,Fall,Night,4,2,13,0,1.31
2024-10-22 08:00:00,15.7,60.8,Fall,Morning,1,0,7,0,1.02
2024-10-22 12:00:00,17.8,58.5,Fall,Afternoon,5,4,13,0,1.68
2024-10-22 16:00:00,22.4,46.5,Fall,Afternoon,8,4,20,0,2.9
2024-10-22 20:00:00,16.1,65.6,Fall,Evening,5,4,13,0,4.26
2024-10-23 00:00:00,8.5,53.4,Fall,Night,7,4,16,0,2.3
2024-10-23 04:00:00,5.5,62.6,Fall,Night,5,1,18,0,2.56
2024-10-23 08:00:00,15.6,59.4,Fall,Morning,7,2,20,0,4.04
2024-10-23 12:00:00,21.2,47.0,Fall,Afternoon,5,3,13,0,1.56
2024-10-23 16:00:00,16.6,55.4,Fall,Afternoon,4,1,12,0,1.41
2024-10-23 20:00:00,14.1,59.8,Fall,Evening,6,3,20,0,5.51
2024-10-24 00:00:00,12.1,49.7,Fall,Night,6,3,20,0,1.86
2024-10-24 04:00:00,5.6,58.3,Fall,Night,9,4,20,0,3.25
2024-10-24 08:00:00,13.1,60.5,Fall,Morning,8,4,20,0,5.83
2024-10-24 12:00:00,20.6,58.6,Fall,Afternoon,7,2,20,0,2.87
2024-10-24 16:00:00,21.4,51.1,Fall,Afternoon,2,1,8,0,1.01
2024-10-24 20:00:00,21.6,60.8,Fall,Evening,5,0,19,0,3.67
2024-10-25 00:00:00,16.9,61.0,Fall,Night,6,1,14,0,1.18
2024-10-25 04:00:00,12.1,57.1,Fall,Night,4,0,12,0,1.27
2024-10-25 08:00:00,13.5,52.1,Fall,Morning,8,3,20,0,5.17
2024-10-25 12:00:00,22.0,47.1,Fall,Afternoon,5,0,13,0,1.96
2024-10-25 16:00:00,17.3,56.2,Fall,Afternoon,6,4,18,0,2.13
2024-10-25 20:00:00,12.7,63.0,Fall,Evening,2,0,8,0,1.97
2024-10-26 00:00:00,8.4,56.2,Fall,Night,2,0,9,1,1.28
2024-10-26 04:00:00,8.1,52.8,Fall,Night,5,1,14,1,2.25
2024-10-26 08:00:00,16.2,58.8,Fall,Morning,8,3,19,1,5.33
2024-10-26 12:00:00,18.1,54.9,Fall,Afternoon,3,2,11,1,1.45
2024-10-26 16:00:00,20.0,56.1,Fall,Afternoon,5,0,19,1,2.74
2024-10-26 20:00:00,19.8,50.9,Fall,Evening,4,2,13,1,3.9
2024-10-27 00:00:00,11.6,54.2,Fall,Night,3,1,12,1,1.33
2024-10-27 04:00:00,14.6,52.5,Fall,Night,6,1,15,1,1.71
2024-10-27 08:00:00,18.6,56.4,Fall,Morning,8,3,20,1,5.61
2024-10-27 12:00:00,22.7,51.0,Fall,Afternoon,6,2,20,1,3.45
2024-10-27 16:00:00,18.7,56.9,Fall,Afternoon,4,3,13,1,1.98
2024-10-27 20:00:00,18.1,51.0,Fall,Evening,2,1,8,1,2.02
2024-10-28 00:00:00,10.6,58.8,Fall,Night,4,0,12,0,1.29
2024-10-28 04:00:00,11.8,59.5,Fall,Night,3,1,9,0,0.98
2024-10-28 08:00:00,16.0,56.4,Fall,Morning,7,2,20,0,3.88
2024-10-28 12:00:00,19.4,58.3,Fall,Afternoon,5,3,17,0,2.03
2024-10-28 16:00:00,17.4,51.9,Fall,Afternoon,6,2,20,0,2.33
2024-10-28 20:00:00,10.4,59.8,Fall,Evening,5,0,13,0,3.7
2024-10-29 00:00:00,12.7,56.9,Fall,Night,3,1,10,0,1.08
2024-10-29 04:00:00,11.4,52.0,Fall,Night,5,0,12,0,1.36
2024-10-29 08:00:00,9.8,47.0,Fall,Morning,3,2,13,0,3.68
2024-10-29 12:00:00,16.9,46.0,Fall,Afternoon,7,2,20,0,2.53
2024-10-29 16:00:00,21.0,42.2,Fall,Afternoon,5,3,13,0,1.72
2024-10-29 20:00:00,16.3,56.7,Fall,Evening,7,2,20,0,4.97
2024-10-30 00:00:00,6.7,55.9,Fall,Night,7,4,20,0,2.84
2024-10-30 04:00:00,10.0,56.9,Fall,Night,2,0,8,0,0.86
2024-10-30 08:00:00,16.6,53.6,Fall,Morning,3,0,9,0,1.47
2024-10-30 12:00:00,19.0,56.7,Fall,Afternoon,1,0,7,0,0.76
2024-10-30 16:00:00,19.3,56.8,Fall,Afternoon,7,2,20,0,2.55
2024-10-30 20:00:00,13.5,55.7,Fall,Evening,4,2,13,0,3.76
2024-10-31 00:00:00,13.4,56.0,Fall,Night,5,1,14,0,1.47
2024-10-31 04:00:00,8.3,57.7,Fall,Night,8,4,20,0,2.62
2024-10-31 08:00:00,11.6,63.0,Fall,Morning,8,4,20,0,6.58
2024-10-31 12:00:00,19.3,43.7,Fall,Afternoon,7,4,17,0,2.38
2024-10-31 16:00:00,14.3,51.9,Fall,Afternoon,2,0,10,0,1.31
2024-10-31 20:00:00,8.7,61.2,Fall,Evening,4,3,13,0,4.74
2024-11-01 00:00:00,13.7,60.9,Fall,Night,3,1,9,0,0.92
2024-11-01 04:00:00,7.2,59.5,Fall,Night,4,0,15,0,1.89
2024-11-01 08:00:00,11.0,55.3,Fall,Morning,6,4,18,0,5.02
2024-11-01 12:00:00,17.0,63.7,Fall,Afternoon,1,0,7,0,0.8
2024-11-01 16:00:00,18.0,55.0,Fall,Afternoon,7,2,16,0,2.12
2024-11-01 20:00:00,14.6,55.3,Fall,Evening,4,0,12,0,2.78
2024-11-02 00:00:00,6.5,64.2,Fall,Night,3,1,11,1,1.76
2024-11-02 04:00:00,11.4,58.5,Fall,Night,8,4,17,1,2.44
2024-11-02 08:00:00,16.9,59.1,Fall,Morning,5,4,17,1,4.5
2024-11-02 12:00:00,15.7,60.1,Fall,Afternoon,6,2,17,1,2.57
2024-11-02 16:00:00,17.8,52.3,Fall,Afternoon,7,3,20,1,2.92
2024-11-02 20:00:00,13.4,64.3,Fall,Evening,4,1,15,1,4.52
2024-11-03 00:00:00,8.5,44.6,Fall,Night,9,4,20,1,3.09
2024-11-03 04:00:00,13.8,45.5,Fall,Night,8,4,20,1,2.37
2024-11-03 08:00:00,18.4,50.6,Fall,Morning,1,0,7,1,1.05
2024-11-03 12:00:00,26.6,49.4,Fall,Afternoon,3,2,13,1,2.85
2024-11-03 16:00:00,14.1,57.1,Fall,Afternoon,8,4,20,1,3.48
2024-11-03 20:00:00,12.2,52.4,Fall,Evening,3,2,11,1,3.66
2024-11-04 00:00:00,16.1,54.6,Fall,Night,6,2,20,0,1.69
2024-11-04 04:00:00,5.0,57.0,Fall,Night,7,4,20,0,3.02
2024-11-04 08:00:00,20.4,63.4,Fall,Morning,1,0,7,0,1.03
2024-11-04 12:00:00,20.1,49.5,Fall,Afternoon,5,4,17,0,2.15
2024-11-04 16:00:00,20.6,44.9,Fall,Afternoon,3,0,13,0,1.48
2024-11-04 20:00:00,11.2,61.7,Fall,Evening,3,2,13,0,4.29
2024-11-05 00:00:00,8.0,53.5,Fall,Night,8,4,18,0,2.8
2024-11-05 04:00:00,15.2,54.5,Fall,Night,8,4,20,0,1.79
2024-11-05 08:00:00,14.9,51.8,Fall,Morning,6,3,14,0,3.27
2024-11-05 12:00:00,19.1,57.5,Fall,Afternoon,4,1,14,0,1.61
2024-11-05 16:00:00,20.0,46.6,Fall,Afternoon,4,3,12,0,1.49
2024-11-05 20:00:00,14.4,41.2,Fall,Evening,6,2,18,0,5.18
2024-11-06 00:00:00,11.6,62.5,Fall,Night,5,3,12,0,1.32
2024-11-06 04:00:00,6.6,58.8,Fall,Night,8,3,19,0,2.7
2024-11-06 08:00:00,14.8,60.4,Fall,Morning,4,1,14,0,2.67
2024-11-06 12:00:00,16.9,60.7,Fall,Afternoon,6,3,19,0,2.13
2024-11-06 16:00:00,13.5,50.9,Fall,Afternoon,8,4,20,0,3.16
2024-11-06 20:00:00,16.4,54.9,Fall,Evening,8,3,20,0,5.84
2024-11-07 00:00:00,5.5,60.4,Fall,Night,7,4,20,0,2.96
2024-11-07 04:00:00,8.6,56.4,Fall,Night,3,1,11,0,1.29
2024-11-07 08:00:00,17.8,52.6,Fall,Morning,4,3,13,0,2.69
2024-11-07 12:00:00,15.8,53.7,Fall,Afternoon,3,1,9,0,1.09
2024-11-07 16:00:00,21.9,58.3,Fall,Afternoon,4,2,13,0,1.7
2024-11-07 20:00:00,14.1,54.0,Fall,Evening,2,1,10,0,2.26
2024-11-08 00:00:00,7.0,60.4,Fall,Night,8,3,20,0,2.71
2024-11-08 04:00:00,16.6,56.3,Fall,Night,4,1,14,0,1.09
2024-11-08 08:00:00,15.0,50.2,Fall,Morning,4,0,11,0,1.88
2024-11-08 12:00:00,17.7,55.7,Fall,Afternoon,1,0,7,0,0.77
2024-11-08 16:00:00,17.3,46.6,Fall,Afternoon,6,1,16,0,1.96
2024-11-08 20:00:00,17.6,56.2,Fall,Evening,7,2,20,0,4.65
2024-11-09 00:00:00,7.4,61.7,Fall,Night,4,0,14,1,2.27
2024-11-09 04:00:00,12.1,61.5,Fall,Night,5,1,12,1,1.52
2024-11-09 08:00:00,15.0,50.2,Fall,Morning,4,1,14,1,2.98
2024-11-09 12:00:00,22.2,50.2,Fall,Afternoon,4,2,12,1,2.12
2024-11-09 16:00:00,16.6,55.9,Fall,Afternoon,5,1,14,1,2.09
2024-11-09 20:00:00,12.3,53.4,Fall,Evening,5,0,13,1,4.3
2024-11-10 00:00:00,9.5,47.0,Fall,Night,7,2,20,1,2.9
2024-11-10 04:00:00,8.7,54.2,Fall,Night,6,2,16,1,2.5
2024-11-10 08:00:00,13.9,56.7,Fall,Morning,6,3,14,1,4.48
2024-11-10 12:00:00,27.1,56.7,Fall,Afternoon,8,3,18,1,4.21
2024-11-10 16:00:00,25.2,60.4,Fall,Afternoon,5,4,17,1,3.17
2024-11-10 20:00:00,15.9,55.4,Fall,Evening,6,3,16,1,5.79
2024-11-11 00:00:00,10.9,59.1,Fall,Night,6,3,16,0,1.87
2024-11-11 04:00:00,10.9,61.0,Fall,Night,2,1,9,0,0.91
2024-11-11 08:00:00,11.9,45.7,Fall,Morning,6,3,20,0,5.5
2024-11-11 12:00:00,17.6,49.1,Fall,Afternoon,8,3,20,0,2.6
2024-11-11 16:00:00,23.2,53.1,Fall,Afternoon,5,3,13,0,2.1
2024-11-11 20:00:00,18.9,61.6,Fall,Evening,4,2,15,0,3.28
2024-11-12 00:00:00,14.8,58.2,Fall,Night,4,2,15,0,1.27
2024-11-12 04:00:00,4.7,59.7,Fall,Night,6,4,16,0,2.75
2024-11-12 08:00:00,14.1,54.1,Fall,Morning,9,4,20,0,6.08
2024-11-12 12:00:00,15.6,57.0,Fall,Afternoon,8,3,18,0,2.45
2024-11-12 16:00:00,23.7,49.4,Fall,Afternoon,5,4,13,0,2.08
2024-11-12 20:00:00,13.8,51.5,Fall,Evening,7,4,16,0,5.68
2024-11-13 00:00:00,11.2,52.7,Fall,Night,5,2,18,0,1.75
2024-11-13 04:00:00,11.0,62.9,Fall,Night,6,2,20,0,2.11
2024-11-13 08:00:00,23.3,48.3,Fall,Morning,3,1,9,0,1.81
2024-11-13 12:00:00,19.6,51.6,Fall,Afternoon,1,0,7,0,0.74
2024-11-13 16:00:00,19.0,56.2,Fall,Afternoon,4,2,13,0,1.48
2024-11-13 20:00:00,11.3,51.7,Fall,Evening,3,1,13,0,3.59
2024-11-14 00:00:00,15.6,56.0,Fall,Night,2,0,9,0,0.7
2024-11-14 04:00:00,11.1,57.3,Fall,Night,4,0,14,0,1.45
2024-11-14 08:00:00,20.0,50.4,Fall,Morning,7,3,19,0,4.61
2024-11-14 12:00:00,23.5,51.1,Fall,Afternoon,4,0,13,0,1.94
2024-11-14 16:00:00,17.3,49.6,Fall,Afternoon,2,0,10,0,1.19
2024-11-14 20:00:00,10.8,63.2,Fall,Evening,2,1,8,0,2.34
2024-11-15 00:00:00,12.7,57.0,Fall,Night,6,1,20,0,2.02
2024-11-15 04:00:00,7.4,52.0,Fall,Night,6,2,20,0,2.52
2024-11-15 08:00:00,15.1,55.6,Fall,Morning,3,2,13,0,2.44
2024-11-15 12:00:00,21.8,53.8,Fall,Afternoon,3,0,13,0,1.66
2024-11-15 16:00:00,13.7,44.2,Fall,Afternoon,4,0,14,0,2.02
2024-11-15 20:00:00,15.8,61.5,Fall,Evening,6,3,16,0,4.49
2024-11-16 00:00:00,14.0,50.4,Fall,Night,1,0,6,1,0.54
2024-11-16 04:00:00,13.4,65.9,Fall,Night,4,0,12,1,1.4
2024-11-16 08:00:00,10.9,60.2,Fall,Morning,8,3,20,1,7.24
2024-11-16 12:00:00,20.7,47.7,Fall,Afternoon,3,2,11,1,1.6
2024-11-16 16:00:00,23.7,50.8,Fall,Afternoon,6,1,19,1,3.36
2024-11-16 20:00:00,16.0,59.3,Fall,Evening,4,0,16,1,3.63
2024-11-17 00:00:00,11.2,54.9,Fall,Night,7,2,20,1,2.75
2024-11-17 04:00:00,12.5,61.6,Fall,Night,3,1,11,1,1.27
2024-11-17 08:00:00,12.9,53.7,Fall,Morning,6,3,16,1,5.12
2024-11-17 12:00:00,16.3,54.2,Fall,Afternoon,8,3,20,1,3.06
2024-11-17 16:00:00,17.9,58.9,Fall,Afternoon,3,2,13,1,1.85
2024-11-17 20:00:00,16.6,57.5,Fall,Evening,4,0,15,1,3.57
2024-11-18 00:00:00,13.2,50.9,Fall,Night,3,1,9,0,0.78
2024-11-18 04:00:00,10.9,58.4,Fall,Night,6,1,19,0,2.11
2024-11-18 08:00:00,17.5,55.1,Fall,Morning,8,4,20,0,4.67
2024-11-18 12:00:00,22.6,48.2,Fall,Afternoon,7,3,18,0,2.67
2024-11-18 16:00:00,18.9,46.9,Fall,Afternoon,4,0,12,0,1.54
2024-11-18 20:00:00,14.6,45.5,Fall,Evening,6,2,20,0,5.3
2024-11-19 00:00:00,13.6,53.9,Fall,Night,4,0,12,0,1.23
2024-11-19 04:00:00,7.5,57.0,Fall,Night,7,4,20,0,2.74
2024-11-19 08:00:00,16.3,57.1,Fall,Morning,3,1,9,0,1.62
2024-11-19 12:00:00,16.7,58.6,Fall,Afternoon,7,3,20,0,2.27
2024-11-19 16:00:00,21.5,51.0,Fall,Afternoon,7,4,20,0,2.65
2024-11-19 20:00:00,14.9,54.6,Fall,Evening,4,0,14,0,2.94
2024-11-20 00:00:00,9.7,52.8,Fall,Night,7,3,20,0,2.57
2024-11-20 04:00:00,15.2,55.4,Fall,Night,4,0,15,0,1.22
2024-11-20 08:00:00,11.8,60.8,Fall,Morning,1,0,7,0,1.36
2024-11-20 12:00:00,19.3,54.2,Fall,Afternoon,6,3,20,0,2.27
2024-11-20 16:00:00,19.7,59.4,Fall,Afternoon,8,3,18,0,2.35
2024-11-20 20:00:00,16.6,59.3,Fall,Evening,2,1,10,0,2.16
2024-11-21 00:00:00,15.2,62.2,Fall,Night,2,0,9,0,0.7
2024-11-21 04:00:00,10.1,57.1,Fall,Night,4,1,12,0,1.46
2024-11-21 08:00:00,11.4,53.4,Fall,Morning,5,1,14,0,3.22
2024-11-21 12:00:00,18.3,57.1,Fall,Afternoon,1,0,7,0,0.7
2024-11-21 16:00:00,18.6,52.1,Fall,Afternoon,6,4,14,0,1.87
2024-11-21 20:00:00,15.2,57.9,Fall,Evening,6,2,16,0,4.16
2024-11-22 00:00:00,9.8,53.2,Fall,Night,8,4,20,0,2.43
2024-11-22 04:00:00,14.6,51.0,Fall,Night,1,0,6,0,0.48
2024-11-22 08:00:00,19.9,59.6,Fall,Morning,6,3,19,0,4.05
2024-11-22 12:00:00,22.0,47.8,Fall,Afternoon,2,1,8,0,1.02
2024-11-22 16:00:00,28.1,56.2,Fall,Afternoon,1,0,6,0,0.97
2024-11-22 20:00:00,17.5,57.2,Fall,Evening,4,2,15,0,3.7
2024-11-23 00:00:00,13.0,56.1,Fall,Night,3,0,13,1,1.53
2024-11-23 04:00:00,13.9,45.9,Fall,Night,2,1,8,1,0.86
2024-11-23 08:00:00,16.9,61.9,Fall,Morning,6,2,20,1,4.54
2024-11-23 12:00:00,21.4,48.4,Fall,Afternoon,4,1,15,1,2.29
2024-11-23 16:00:00,19.4,58.4,Fall,Afternoon,9,4,20,1,3.37
2024-11-23 20:00:00,11.3,52.7,Fall,Evening,2,0,9,1,2.81
2024-11-24 00:00:00,10.7,52.4,Fall,Night,7,2,20,1,2.63
2024-11-24 04:00:00,13.6,58.8,Fall,Night,3,0,9,1,1.08
2024-11-24 08:00:00,15.2,57.6,Fall,Morning,5,0,19,1,3.89
2024-11-24 12:00:00,15.7,49.1,Fall,Afternoon,8,4,20,1,3.41
2024-11-24 16:00:00,19.3,60.9,Fall,Afternoon,3,0,13,1,1.64
2024-11-24 20:00:00,14.3,54.2,Fall,Evening,8,4,20,1,7.87
2024-11-25 00:00:00,9.0,57.1,Fall,Night,3,2,10,0,1.19
2024-11-25 04:00:00,12.5,54.3,Fall,Night,3,0,9,0,0.89
2024-11-25 08:00:00,17.1,48.9,Fall,Morning,3,1,9,0,1.76
2024-11-25 12:00:00,17.9,57.8,Fall,Afternoon,8,4,20,0,2.47
2024-11-25 16:00:00,22.9,54.1,Fall,Afternoon,7,2,20,0,3.02
2024-11-25 20:00:00,18.4,50.0,Fall,Evening,3,2,11,0,2.55
2024-11-26 00:00:00,11.4,60.8,Fall,Night,2,0,9,0,0.87
2024-11-26 04:00:00,11.3,56.4,Fall,Night,3,1,12,0,1.17
2024-11-26 08:00:00,18.0,54.5,Fall,Morning,7,4,20,0,5.0
2024-11-26 12:00:00,15.1,63.8,Fall,Afternoon,4,3,13,0,1.66
2024-11-26 16:00:00,22.7,44.7,Fall,Afternoon,5,1,18,0,2.6
2024-11-26 20:00:00,12.6,47.6,Fall,Evening,6,1,15,0,4.33
2024-11-27 00:00:00,9.1,49.8,Fall,Night,9,4,19,0,2.51
2024-11-27 04:00:00,10.2,58.3,Fall,Night,5,3,13,0,1.56
2024-11-27 08:00:00,8.6,55.1,Fall,Morning,7,3,20,0,6.75
2024-11-27 12:00:00,19.5,52.2,Fall,Afternoon,6,1,20,0,2.37
2024-11-27 16:00:00,23.1,47.8,Fall,Afternoon,7,2,20,0,2.88
2024-11-27 20:00:00,10.1,64.8,Fall,Evening,4,3,13,0,4.91
2024-11-28 00:00:00,13.3,65.5,Fall,Night,4,1,12,0,1.16
2024-11-28 04:00:00,7.7,61.7,Fall,Night,3,1,10,0,1.25
2024-11-28 08:00:00,15.6,47.3,Fall,Morning,8,4,20,0,4.81
2024-11-28 12:00:00,16.4,52.2,Fall,Afternoon,3,1,9,0,1.14
2024-11-28 16:00:00,20.7,57.4,Fall,Afternoon,6,1,20,0,2.31
2024-11-28 20:00:00,18.1,53.8,Fall,Evening,5,0,12,0,2.52
2024-11-29 00:00:00,13.1,60.1,Fall,Night,5,0,13,0,1.33
2024-11-29 04:00:00,10.0,62.7,Fall,Night,6,4,18,0,2.28
2024-11-29 08:00:00,13.6,65.0,Fall,Morning,8,4,20,0,5.58
2024-11-29 12:00:00,18.4,50.7,Fall,Afternoon,5,2,13,0,1.6
2024-11-29 16:00:00,21.8,53.4,Fall,Afternoon,5,3,13,0,1.89
2024-11-29 20:00:00,17.1,52.2,Fall,Evening,2,0,9,0,1.62
2024-11-30 00:00:00,11.7,46.0,Fall,Night,5,2,13,1,1.68
2024-11-30 04:00:00,6.9,60.9,Fall,Night,5,0,18,1,2.88
2024-11-30 08:00:00,14.9,57.8,Fall,Morning,8,3,20,1,5.99
2024-11-30 12:00:00,17.4,51.6,Fall,Afternoon,7,4,20,1,2.85
2024-11-30 16:00:00,21.0,45.2,Fall,Afternoon,6,1,17,1,2.74
2024-11-30 20:00:00,12.7,53.8,Fall,Evening,7,2,20,1,6.6
2024-12-01 00:00:00,2.2,44.5,Winter,Night,5,1,12,1,4.26
2024-12-01 04:00:00,0.9,47.9,Winter,Night,7,3,18,1,6.45
2024-12-01 08:00:00,-0.6,38.1,Winter,Morning,7,2,20,1,19.98
2024-12-01 12:00:00,13.7,42.9,Winter,Afternoon,7,2,20,1,5.23
2024-12-01 16:00:00,9.4,41.8,Winter,Afternoon,3,2,9,1,2.8
2024-12-01 20:00:00,8.8,40.9,Winter,Evening,6,3,16,1,11.36
2024-12-02 00:00:00,-5.8,36.8,Winter,Night,8,4,20,0,8.65
2024-12-02 04:00:00,1.1,34.9,Winter,Night,8,3,20,0,6.56
2024-12-02 08:00:00,4.4,36.0,Winter,Morning,2,1,10,0,5.13
2024-12-02 12:00:00,10.0,36.9,Winter,Afternoon,5,4,13,0,3.32
2024-12-02 16:00:00,5.4,48.9,Winter,Afternoon,3,0,10,0,3.37
2024-12-02 20:00:00,6.6,36.2,Winter,Evening,5,2,13,0,9.07
2024-12-03 00:00:00,6.9,43.3,Winter,Night,4,3,13,0,2.48
2024-12-03 04:00:00,2.4,38.4,Winter,Night,7,2,20,0,5.7
2024-12-03 08:00:00,5.3,42.3,Winter,Morning,4,2,11,0,5.96
2024-12-03 12:00:00,5.6,39.5,Winter,Afternoon,7,2,20,0,6.75
2024-12-03 16:00:00,7.4,40.2,Winter,Afternoon,1,0,6,0,1.62
2024-12-03 20:00:00,4.8,41.9,Winter,Evening,3,1,11,0,7.14
2024-12-04 00:00:00,-0.4,40.4,Winter,Night,5,3,13,0,4.49
2024-12-04 04:00:00,4.0,42.2,Winter,Night,6,1,19,0,4.53
